session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Hearing difficulties,Nationality,Sex,Student Status,Vision
6018cc1822d0501c9cfb16d0,5c53ef4f26a39500019719b4,APPROVED,2021-02-02 03:51:00.533000,2021-02-02 03:58:12.178000,431.645,28,228,2,99,2021-02-11 00:06:06.678000,875DE059,Portugal,Portugal,Full-Time,Portuguese,No,Portugal,Male,No,Yes
6018d20b0c29361d7daf9e50,5eb2d3b0d573b507df21626f,APPROVED,2021-02-02 04:19:24.489000,2021-02-02 04:38:14.968000,1130.479,26,127,0,100,2021-02-11 00:06:07.731000,875DE059,Portugal,Portugal,Part-Time,Portuguese,No,Portugal,Male,Yes,Yes
6018d211b5e73a1de99234d2,5fc1f113740d622047c7bdce,REJECTED,2021-02-02 04:19:06.567000,2021-02-02 04:22:19.896000,193.329,23,27,2,97,2021-02-11 00:01:48.651000,875DE059,Mexico,Mexico,Unemployed (and job seeking),DATA EXPIRED,No,Mexico,Female,No,Yes
6018d2150bf5c41cad6316ec,5f6916f985575a0f22ec8f69,APPROVED,2021-02-02 04:17:17.554000,2021-02-02 04:30:59.283000,821.729,20,58,0,100,2021-02-11 00:08:26.670000,875DE059,Mexico,,Unemployed (and job seeking),,No,Mexico,Male,Yes,Yes
6018d216ccb82a1d319d34c5,5fb5fee6c2f16d21c071d452,APPROVED,2021-02-02 04:16:22.651000,2021-02-02 04:23:03.384000,400.733,48,24,0,100,2021-02-11 00:08:27.070000,875DE059,Mexico,Mexico,Unemployed (and job seeking),DATA EXPIRED,No,Mexico,Female,No,Yes
6018d218800d061d98877cf1,60131261dc001b15064a7c20,REJECTED,2021-02-02 04:16:24.761000,2021-02-02 04:20:31.817000,247.056,22,4,1,87,2021-02-11 00:06:13.353000,875DE059,Portugal,Portugal,Other,,No,Portugal,Male,Yes,Yes
6018d21a8d6bd31d4e3fbb22,5f59bbfcdbb294000aab4c2a,APPROVED,2021-02-02 04:16:26.281000,2021-02-02 04:27:05.904000,639.623,23,55,0,100,2021-02-11 00:06:26.118000,875DE059,Mexico,Mexico,Part-Time,DATA EXPIRED,No,Mexico,Female,No,Yes
6018d21b0681ff1d705e668b,5f4e8bff46fdba08bb5dba95,RETURNED,2021-02-02 04:16:27.002000,,2157234.394349,19,57,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6018d21b4578361e1d69030b,5f7f6ea18b9c4a117d887a3f,APPROVED,2021-02-02 04:16:27.847000,2021-02-02 04:35:25.432000,1137.585,25,52,0,100,2021-02-11 00:06:34.459000,875DE059,Mexico,Mexico,Other,DATA EXPIRED,No,Mexico,Female,Yes,Yes
6018d21fd4f7881da9d6e18b,5ffdf54a500d7740e02f3639,RETURNED,2021-02-02 04:18:15.884000,2021-02-02 04:20:45.688000,149.804,25,19,0,100,,875DE059,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6018d223c3f5ce1df1521978,563da4c4ef3f15000bb92b64,RETURNED,2021-02-02 04:17:27.751000,,2157173.67719,35,139,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6018d389104f6a1db886971b,5f408659bb98e01ceb3d8592,REJECTED,2021-02-02 04:22:51.614000,2021-02-02 04:28:56.447000,364.833,23,67,2,98,2021-02-11 00:07:50.531000,875DE059,Mexico,Mexico,Full-Time,DATA EXPIRED,No,Mexico,Female,No,Yes
6018d3ceda6f301e0700a07d,5fe386f112f16c0437ebc71d,APPROVED,2021-02-02 04:23:42.894000,2021-02-02 04:41:52.551000,1089.657,30,12,0,100,2021-02-11 00:08:17.652000,875DE059,Mexico,Mexico,Part-Time,,No,Mexico,Male,No,Yes
6018d3ed819e581e64987ca0,5c5b60df7e554c0001258e71,RETURNED,2021-02-02 04:24:32.364000,2021-02-02 04:30:32.169000,359.805,59,163,0,100,,875DE059,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
601f446bec317f4a8e1aa705,5e171824fb00b6025387f90b,APPROVED,2021-02-07 01:37:47.311000,2021-02-07 01:49:52.513000,725.202,26,19,0,100,2021-02-11 00:08:18.243000,875DE059,Portugal,Finland,Unemployed (and job seeking),,No,Portugal,Female,No,Yes
601f446b20dda846d6753ad5,5fce97c19dbaef11cb9b5600,APPROVED,2021-02-07 01:37:47.694000,2021-02-07 01:50:03.678000,735.984,22,75,0,100,2021-02-11 00:08:14.988000,875DE059,Canada,Canada,Unemployed (and job seeking),DATA EXPIRED,No,Canada,Male,Yes,Yes
601f446d50c89e473ff20115,5eaeba4b21554758db3e37a7,APPROVED,2021-02-07 01:37:49.606000,2021-02-07 01:46:25.855000,516.249,32,58,2,98,2021-02-11 00:08:21.360000,875DE059,Poland,Poland,Unemployed (and job seeking),Polish,No,Poland,Male,No,Yes
601f446edc8ed948b8492cbf,5e1cd047cf445f05eef00adb,APPROVED,2021-02-07 01:37:50.694000,2021-02-07 01:53:54.755000,964.061,21,84,0,100,2021-02-11 00:08:23.805000,875DE059,Portugal,Portugal,Other,Portuguese,No,Portugal,Male,Yes,Yes
601f44703ca2084aec8be367,5c067e6329abc0000199ae45,RETURNED,2021-02-07 01:45:55.610000,2021-02-07 01:59:40.489000,824.879,22,102,0,100,,875DE059,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
601f447183297b4704c15d78,5e8f67f9cc3d6c24f4b646c9,RETURNED,2021-02-07 01:37:53.242000,,1734748.38502,35,140,3,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
601f447400b8c14a64c0a37e,5483702ffdf99b24c654b810,APPROVED,2021-02-07 01:37:56.753000,2021-02-07 01:47:22.599000,565.846,38,853,7,99,2021-02-07 03:23:25.637000,875DE059,United Kingdom,United Kingdom,Full-Time,English,No,United Kingdom,Male,No,Yes
601f4475a5824c47ab598584,5f3f0a2bbc64cf1fe881c7ba,APPROVED,2021-02-07 01:37:57.725000,2021-02-07 01:51:58.354000,840.629,24,59,1,100,2021-02-07 03:23:31.086000,875DE059,Mexico,Mexico,Part-Time,DATA EXPIRED,No,Mexico,Male,Yes,Yes
601f44777d1dc9494ba3aa8d,5f76198ba661c70678e69b98,APPROVED,2021-02-07 01:37:59.383000,2021-02-07 01:53:20.162000,920.779,20,74,0,100,2021-02-07 03:23:33.953000,875DE059,Israel,Israel,Unemployed (and job seeking),DATA EXPIRED,No,Israel,Male,Yes,Yes
601f4479f47e0a46d39974ce,5f5c2c3e564c56422ca91c12,APPROVED,2021-02-07 01:38:00.983000,2021-02-07 01:47:27.597000,566.614,20,58,0,100,2021-02-07 03:23:36.450000,875DE059,Ukraine,Portugal,Part-Time,DATA EXPIRED,No,Portugal,Male,Yes,Yes
601f44797df84c465c279315,5fa0984409841c1167fc06c5,APPROVED,2021-02-07 01:38:01.664000,2021-02-07 01:44:49.728000,408.064,22,27,1,100,2021-02-11 00:08:21.730000,875DE059,Mexico,Mexico,Other,DATA EXPIRED,No,Mexico,Female,Yes,Yes
601f447aa5824c48a7ac46cd,5ebc3cc7adb5e706b8021deb,APPROVED,2021-02-07 01:38:02.646000,2021-02-07 01:51:43.214000,820.568,21,102,0,100,2021-02-07 03:23:39.158000,875DE059,Portugal,Portugal,Other,Portuguese,No,Portugal,Male,Yes,Yes
601f447bf99897496d78a100,5f4bd2bc2619997c752dffe0,APPROVED,2021-02-07 01:38:55.954000,2021-02-07 01:52:16.834000,800.88,23,79,0,100,2021-02-07 03:23:41.791000,875DE059,Canada,Canada,Full-Time,DATA EXPIRED,No,Canada,Female,Yes,Yes
601f447c3eb6e248fae7bdff,5f4432700cbdc61b7ab46082,APPROVED,2021-02-07 01:38:04.892000,2021-02-07 02:33:56.253000,3351.361,23,88,0,100,2021-02-11 00:04:49.074000,875DE059,Greece,Greece,Other,DATA EXPIRED,No,Greece,Male,Yes,Yes
601f447d4bbde5497f884150,5fed8f05e766bb017fbccc79,APPROVED,2021-02-07 01:46:17.238000,2021-02-07 01:57:51.928000,694.69,25,20,0,100,2021-02-07 03:23:47.028000,875DE059,Greece,Greece,Unemployed (and job seeking),,No,Greece,Male,Yes,Yes
601f447d0cc54b494a60db00,5fdea3ff9bf07d61c6087fdd,APPROVED,2021-02-07 01:38:05.756000,2021-02-07 01:51:28.786000,803.03,34,138,2,100,2021-02-07 03:23:44.293000,875DE059,United States,United States,Part-Time,DATA EXPIRED,No,United States,Male,No,Yes
