participant_id,slowdown,compensation,sector,dist_positions,dist_degrees,d_prime
5f49c8df951dbe415cf4d46e,12,12,left,1,10,-2.122810740066112
5f49c8df951dbe415cf4d46e,12,12,left,1,10,0.2929318159056197
5f49c8df951dbe415cf4d46e,12,12,left,1,10,-2.659505006872356
5f49c8df951dbe415cf4d46e,12,12,left,1,10,-2.122810740066112
5f49c8df951dbe415cf4d46e,12,12,left,2,20,0.2929318159056197
5f49c8df951dbe415cf4d46e,12,12,left,2,20,-2.122810740066112
5f49c8df951dbe415cf4d46e,12,12,left,2,20,-0.7571510528365601
5f49c8df951dbe415cf4d46e,12,12,left,2,20,-2.659505006872356
5f49c8df951dbe415cf4d46e,12,12,left,2,20,0.0
5f49c8df951dbe415cf4d46e,12,12,left,2,20,0.2929318159056197
5f49c8df951dbe415cf4d46e,12,12,left,3,30,-3.090232306167813
5f49c8df951dbe415cf4d46e,12,12,left,3,30,0.0
5f49c8df951dbe415cf4d46e,12,12,left,3,30,-0.43993033197168663
5f49c8df951dbe415cf4d46e,12,12,left,3,30,0.33398237449092977
5f49c8df951dbe415cf4d46e,12,12,left,4,40,-2.659505006872356
5f49c8df951dbe415cf4d46e,12,12,left,4,40,-0.7571510528365601
5f49c8df951dbe415cf4d46e,12,12,center,1,10,0.0
5f49c8df951dbe415cf4d46e,12,12,center,1,10,0.36002473958541004
5f49c8df951dbe415cf4d46e,12,12,center,1,10,3.6561811281006764
5f49c8df951dbe415cf4d46e,12,12,center,1,10,0.9236746488994918
5f49c8df951dbe415cf4d46e,12,12,center,1,10,0.4559306750609624
5f49c8df951dbe415cf4d46e,12,12,center,1,10,1.1318976438657262
5f49c8df951dbe415cf4d46e,12,12,center,1,10,3.764722056363895
5f49c8df951dbe415cf4d46e,12,12,center,1,10,-0.9044199726682494
5f49c8df951dbe415cf4d46e,12,12,center,2,20,3.6561811281006764
5f49c8df951dbe415cf4d46e,12,12,center,2,20,0.4559306750609624
5f49c8df951dbe415cf4d46e,12,12,center,2,20,3.270244675960518
5f49c8df951dbe415cf4d46e,12,12,center,2,20,1.3489795003921634
5f49c8df951dbe415cf4d46e,12,12,center,2,20,0.0
5f49c8df951dbe415cf4d46e,12,12,center,2,20,3.6561811281006764
5f49c8df951dbe415cf4d46e,12,12,center,3,30,2.3255226323814258
5f49c8df951dbe415cf4d46e,12,12,center,3,30,3.764722056363895
5f49c8df951dbe415cf4d46e,12,12,center,3,30,3.270244675960518
5f49c8df951dbe415cf4d46e,12,12,center,3,30,2.587830082794458
5f49c8df951dbe415cf4d46e,12,12,center,4,40,3.764722056363895
5f49c8df951dbe415cf4d46e,12,12,center,4,40,3.270244675960518
5f49c8df951dbe415cf4d46e,12,12,right,1,10,0.0
5f49c8df951dbe415cf4d46e,12,12,right,1,10,2.659505006872356
5f49c8df951dbe415cf4d46e,12,12,right,1,10,-0.7571510528365601
5f49c8df951dbe415cf4d46e,12,12,right,1,10,0.536694266806244
5f49c8df951dbe415cf4d46e,12,12,right,1,10,0.0
5f49c8df951dbe415cf4d46e,12,12,right,1,10,-0.43993033197168663
5f49c8df951dbe415cf4d46e,12,12,right,1,10,1.0809300499654875
5f49c8df951dbe415cf4d46e,12,12,right,1,10,0.536694266806244
5f49c8df951dbe415cf4d46e,12,12,right,2,20,-0.43993033197168663
5f49c8df951dbe415cf4d46e,12,12,right,2,20,0.9522668278051813
5f49c8df951dbe415cf4d46e,12,12,right,2,20,-0.8614545985909148
5f49c8df951dbe415cf4d46e,12,12,right,2,20,2.9505220072859513
5f49c8df951dbe415cf4d46e,12,12,right,2,20,0.536694266806244
5f49c8df951dbe415cf4d46e,12,12,right,2,20,-0.43993033197168663
5f49c8df951dbe415cf4d46e,12,12,right,3,30,0.9522668278051813
5f49c8df951dbe415cf4d46e,12,12,right,3,30,0.6249993749045251
5f49c8df951dbe415cf4d46e,12,12,right,3,30,2.659505006872356
5f49c8df951dbe415cf4d46e,12,12,right,3,30,2.659505006872356
5f49c8df951dbe415cf4d46e,12,12,right,4,40,0.6249993749045251
5f49c8df951dbe415cf4d46e,12,12,right,4,40,2.659505006872356
5ee508de47f57808e6cff05d,12,12,left,1,10,0.0
5ee508de47f57808e6cff05d,12,12,left,1,10,1.2475828936708466
5ee508de47f57808e6cff05d,12,12,left,1,10,-1.094968336708714
5ee508de47f57808e6cff05d,12,12,left,1,10,2.771592942203438
5ee508de47f57808e6cff05d,12,12,left,1,10,0.24376245090062426
5ee508de47f57808e6cff05d,12,12,left,1,10,2.248611072594899
5ee508de47f57808e6cff05d,12,12,left,1,10,0.0
5ee508de47f57808e6cff05d,12,12,left,1,10,0.0
5ee508de47f57808e6cff05d,12,12,left,2,20,2.248611072594899
5ee508de47f57808e6cff05d,12,12,left,2,20,2.659505006872356
5ee508de47f57808e6cff05d,12,12,left,2,20,1.2475828936708466
5ee508de47f57808e6cff05d,12,12,left,2,20,-0.35585038623170656
5ee508de47f57808e6cff05d,12,12,left,2,20,0.35585038623170656
5ee508de47f57808e6cff05d,12,12,left,2,20,0.0
5ee508de47f57808e6cff05d,12,12,left,3,30,0.9522668278051813
5ee508de47f57808e6cff05d,12,12,left,3,30,0.47585963017992616
5ee508de47f57808e6cff05d,12,12,left,3,30,3.270244675960518
5ee508de47f57808e6cff05d,12,12,left,3,30,2.771592942203438
5ee508de47f57808e6cff05d,12,12,left,4,40,2.4157425559717316
5ee508de47f57808e6cff05d,12,12,left,4,40,1.2475828936708466
5ee508de47f57808e6cff05d,12,12,center,1,10,-1.3660217462809547
5ee508de47f57808e6cff05d,12,12,center,1,10,0.0
5ee508de47f57808e6cff05d,12,12,center,1,10,0.2803043285416831
5ee508de47f57808e6cff05d,12,12,center,1,10,2.248611072594899
5ee508de47f57808e6cff05d,12,12,center,1,10,3.090232306167813
5ee508de47f57808e6cff05d,12,12,center,1,10,1.0529181954759526
5ee508de47f57808e6cff05d,12,12,center,1,10,6.180464612335626
5ee508de47f57808e6cff05d,12,12,center,1,10,0.0
5ee508de47f57808e6cff05d,12,12,center,2,20,1.4206549338490027
5ee508de47f57808e6cff05d,12,12,center,2,20,3.090232306167813
5ee508de47f57808e6cff05d,12,12,center,2,20,0.0
5ee508de47f57808e6cff05d,12,12,center,2,20,6.180464612335626
5ee508de47f57808e6cff05d,12,12,center,2,20,0.43993033197168663
5ee508de47f57808e6cff05d,12,12,center,2,20,1.0529181954759526
5ee508de47f57808e6cff05d,12,12,center,3,30,3.090232306167813
5ee508de47f57808e6cff05d,12,12,center,3,30,6.180464612335626
5ee508de47f57808e6cff05d,12,12,center,3,30,0.0
5ee508de47f57808e6cff05d,12,12,center,3,30,2.248611072594899
5ee508de47f57808e6cff05d,12,12,center,4,40,6.180464612335626
5ee508de47f57808e6cff05d,12,12,center,4,40,0.0
5ee508de47f57808e6cff05d,12,12,right,1,10,0.7571510528365601
5ee508de47f57808e6cff05d,12,12,right,1,10,-0.22029890504753274
5ee508de47f57808e6cff05d,12,12,right,1,10,2.248611072594899
5ee508de47f57808e6cff05d,12,12,right,1,10,-0.2710534095722409
5ee508de47f57808e6cff05d,12,12,right,1,10,2.248611072594899
5ee508de47f57808e6cff05d,12,12,right,1,10,-0.3172207208648735
5ee508de47f57808e6cff05d,12,12,right,1,10,0.0
5ee508de47f57808e6cff05d,12,12,right,1,10,-1.6832424671458286
5ee508de47f57808e6cff05d,12,12,right,2,20,0.0
5ee508de47f57808e6cff05d,12,12,right,2,20,2.248611072594899
5ee508de47f57808e6cff05d,12,12,right,2,20,0.536694266806244
5ee508de47f57808e6cff05d,12,12,right,2,20,2.659505006872356
5ee508de47f57808e6cff05d,12,12,right,2,20,0.3172207208648735
5ee508de47f57808e6cff05d,12,12,right,2,20,-0.3172207208648735
5ee508de47f57808e6cff05d,12,12,right,3,30,2.248611072594899
5ee508de47f57808e6cff05d,12,12,right,3,30,2.659505006872356
5ee508de47f57808e6cff05d,12,12,right,3,30,0.9522668278051813
5ee508de47f57808e6cff05d,12,12,right,3,30,2.5658317934597727
5ee508de47f57808e6cff05d,12,12,right,4,40,0.0
5ee508de47f57808e6cff05d,12,12,right,4,40,2.659505006872356
5ed65f072514f607cdf04655,12,6,left,1,10,2.248611072594899
5ed65f072514f607cdf04655,12,6,left,1,10,0.5597021730203404
5ed65f072514f607cdf04655,12,6,left,1,10,0.0
5ed65f072514f607cdf04655,12,6,left,1,10,-0.3172207208648735
5ed65f072514f607cdf04655,12,6,left,1,10,0.0
5ed65f072514f607cdf04655,12,6,left,1,10,0.0
5ed65f072514f607cdf04655,12,6,left,1,10,0.0
5ed65f072514f607cdf04655,12,6,left,1,10,0.0
5ed65f072514f607cdf04655,12,6,left,2,20,-1.1503493803760079
5ed65f072514f607cdf04655,12,6,left,2,20,-6.180464612335626
5ed65f072514f607cdf04655,12,6,left,2,20,0.9864220406018918
5ed65f072514f607cdf04655,12,6,left,2,20,0.0
5ed65f072514f607cdf04655,12,6,left,2,20,0.0
5ed65f072514f607cdf04655,12,6,left,2,20,0.0
5ed65f072514f607cdf04655,12,6,left,3,30,0.0
5ed65f072514f607cdf04655,12,6,left,3,30,0.0
5ed65f072514f607cdf04655,12,6,left,3,30,0.25582965106619243
5ed65f072514f607cdf04655,12,6,left,3,30,-0.3172207208648735
5ed65f072514f607cdf04655,12,6,left,4,40,0.0
5ed65f072514f607cdf04655,12,6,left,4,40,0.9864220406018918
5ed65f072514f607cdf04655,12,6,center,1,10,0.30387252195414793
5ed65f072514f607cdf04655,12,6,center,1,10,3.9318535397407275
5ed65f072514f607cdf04655,12,6,center,1,10,0.4255322509428049
5ed65f072514f607cdf04655,12,6,center,1,10,0.0
5ed65f072514f607cdf04655,12,6,center,1,10,2.771592942203438
5ed65f072514f607cdf04655,12,6,center,1,10,0.4255322509428049
5ed65f072514f607cdf04655,12,6,center,1,10,-3.090232306167813
5ed65f072514f607cdf04655,12,6,center,1,10,-0.31863936396437514
5ed65f072514f607cdf04655,12,6,center,2,20,0.701464167077572
5ed65f072514f607cdf04655,12,6,center,2,20,0.8317100164116327
5ed65f072514f607cdf04655,12,6,center,2,20,3.9318535397407275
5ed65f072514f607cdf04655,12,6,center,2,20,0.0
5ed65f072514f607cdf04655,12,6,center,2,20,0.7305923895356994
5ed65f072514f607cdf04655,12,6,center,2,20,1.0991274358849528
5ed65f072514f607cdf04655,12,6,center,3,30,2.771592942203438
5ed65f072514f607cdf04655,12,6,center,3,30,-3.090232306167813
5ed65f072514f607cdf04655,12,6,center,3,30,3.9318535397407275
5ed65f072514f607cdf04655,12,6,center,3,30,0.30387252195414793
5ed65f072514f607cdf04655,12,6,center,4,40,0.0
5ed65f072514f607cdf04655,12,6,center,4,40,1.6832424671458286
5ed65f072514f607cdf04655,12,6,right,1,10,0.0
5ed65f072514f607cdf04655,12,6,right,1,10,0.0
5ed65f072514f607cdf04655,12,6,right,1,10,-0.5016217019452786
5ed65f072514f607cdf04655,12,6,right,1,10,0.0
5ed65f072514f607cdf04655,12,6,right,1,10,-0.9862162578585687
5ed65f072514f607cdf04655,12,6,right,1,10,-1.2475828936708466
5ed65f072514f607cdf04655,12,6,right,1,10,0.0
5ed65f072514f607cdf04655,12,6,right,1,10,-0.9862162578585687
5ed65f072514f607cdf04655,12,6,right,2,20,2.0226617822896715
5ed65f072514f607cdf04655,12,6,right,2,20,-0.6167082909757358
5ed65f072514f607cdf04655,12,6,right,2,20,0.0
5ed65f072514f607cdf04655,12,6,right,2,20,0.2759319161347671
5ed65f072514f607cdf04655,12,6,right,2,20,0.0
5ed65f072514f607cdf04655,12,6,right,2,20,2.0226617822896715
5ed65f072514f607cdf04655,12,6,right,3,30,-0.9862162578585687
5ed65f072514f607cdf04655,12,6,right,3,30,0.0
5ed65f072514f607cdf04655,12,6,right,3,30,0.0
5ed65f072514f607cdf04655,12,6,right,3,30,0.0
5ed65f072514f607cdf04655,12,6,right,4,40,0.0
5ed65f072514f607cdf04655,12,6,right,4,40,0.0
5f19dfd666d72d092db69ed6,12,1,left,1,10,0.536694266806244
5f19dfd666d72d092db69ed6,12,1,left,1,10,1.9398829257918053
5f19dfd666d72d092db69ed6,12,1,left,1,10,-0.5016217019452786
5f19dfd666d72d092db69ed6,12,1,left,1,10,0.0
5f19dfd666d72d092db69ed6,12,1,left,1,10,0.7571510528365601
5f19dfd666d72d092db69ed6,12,1,left,1,10,-0.5016217019452786
5f19dfd666d72d092db69ed6,12,1,left,1,10,2.3255226323814258
5f19dfd666d72d092db69ed6,12,1,left,1,10,0.3172207208648735
5f19dfd666d72d092db69ed6,12,1,left,2,20,2.0226617822896715
5f19dfd666d72d092db69ed6,12,1,left,2,20,0.3172207208648735
5f19dfd666d72d092db69ed6,12,1,left,2,20,-0.8317100164116327
5f19dfd666d72d092db69ed6,12,1,left,2,20,0.4559306750609624
5f19dfd666d72d092db69ed6,12,1,left,2,20,0.536694266806244
5f19dfd666d72d092db69ed6,12,1,left,2,20,-0.5016217019452786
5f19dfd666d72d092db69ed6,12,1,left,3,30,0.3172207208648735
5f19dfd666d72d092db69ed6,12,1,left,3,30,0.0
5f19dfd666d72d092db69ed6,12,1,left,3,30,-0.47585963017992616
5f19dfd666d72d092db69ed6,12,1,left,3,30,2.659505006872356
5f19dfd666d72d092db69ed6,12,1,left,4,40,-0.6249993749045251
5f19dfd666d72d092db69ed6,12,1,left,4,40,-0.47585963017992616
5f19dfd666d72d092db69ed6,12,1,center,1,10,0.23391369400277406
5f19dfd666d72d092db69ed6,12,1,center,1,10,0.33398237449092977
5f19dfd666d72d092db69ed6,12,1,center,1,10,-0.42671986758155145
5f19dfd666d72d092db69ed6,12,1,center,1,10,0.5176740094128462
5f19dfd666d72d092db69ed6,12,1,center,1,10,0.38593645214015804
5f19dfd666d72d092db69ed6,12,1,center,1,10,-0.7305923895356994
5f19dfd666d72d092db69ed6,12,1,center,1,10,0.0
5f19dfd666d72d092db69ed6,12,1,center,1,10,0.38593645214015804
5f19dfd666d72d092db69ed6,12,1,center,2,20,-0.42671986758155145
5f19dfd666d72d092db69ed6,12,1,center,2,20,2.9102199363751082
5f19dfd666d72d092db69ed6,12,1,center,2,20,0.0
5f19dfd666d72d092db69ed6,12,1,center,2,20,0.0
5f19dfd666d72d092db69ed6,12,1,center,2,20,0.5176740094128462
5f19dfd666d72d092db69ed6,12,1,center,2,20,-0.7305923895356994
5f19dfd666d72d092db69ed6,12,1,center,3,30,2.9102199363751082
5f19dfd666d72d092db69ed6,12,1,center,3,30,0.0
5f19dfd666d72d092db69ed6,12,1,center,3,30,2.659505006872356
5f19dfd666d72d092db69ed6,12,1,center,3,30,0.5176740094128462
5f19dfd666d72d092db69ed6,12,1,center,4,40,0.0
5f19dfd666d72d092db69ed6,12,1,center,4,40,0.7899130495518922
5f19dfd666d72d092db69ed6,12,1,right,1,10,-0.40600063948664555
5f19dfd666d72d092db69ed6,12,1,right,1,10,0.5016217019452786
5f19dfd666d72d092db69ed6,12,1,right,1,10,-3.090232306167813
5f19dfd666d72d092db69ed6,12,1,right,1,10,-0.40600063948664555
5f19dfd666d72d092db69ed6,12,1,right,1,10,0.0
5f19dfd666d72d092db69ed6,12,1,right,1,10,0.0
5f19dfd666d72d092db69ed6,12,1,right,1,10,2.8368852030320135
5f19dfd666d72d092db69ed6,12,1,right,1,10,2.659505006872356
5f19dfd666d72d092db69ed6,12,1,right,2,20,-2.659505006872356
5f19dfd666d72d092db69ed6,12,1,right,2,20,0.7899130495518922
5f19dfd666d72d092db69ed6,12,1,right,2,20,0.0
5f19dfd666d72d092db69ed6,12,1,right,2,20,0.5882741304371144
5f19dfd666d72d092db69ed6,12,1,right,2,20,-0.6897609548967177
5f19dfd666d72d092db69ed6,12,1,right,2,20,-2.122810740066112
5f19dfd666d72d092db69ed6,12,1,right,3,30,0.33398237449092977
5f19dfd666d72d092db69ed6,12,1,right,3,30,0.0
5f19dfd666d72d092db69ed6,12,1,right,3,30,0.0
5f19dfd666d72d092db69ed6,12,1,right,3,30,-1.132695640151654
5f19dfd666d72d092db69ed6,12,1,right,4,40,2.8368852030320135
5f19dfd666d72d092db69ed6,12,1,right,4,40,2.52428348423495
5f6e268f4dfd8f315a2e52ac,12,6,left,1,10,0.0
5f6e268f4dfd8f315a2e52ac,12,6,left,1,10,3.090232306167813
5f6e268f4dfd8f315a2e52ac,12,6,left,1,10,0.44752313990491943
5f6e268f4dfd8f315a2e52ac,12,6,left,1,10,0.0
5f6e268f4dfd8f315a2e52ac,12,6,left,1,10,0.5882741304371144
5f6e268f4dfd8f315a2e52ac,12,6,left,1,10,0.0
5f6e268f4dfd8f315a2e52ac,12,6,left,1,10,2.248611072594899
5f6e268f4dfd8f315a2e52ac,12,6,left,1,10,2.8368852030320135
5f6e268f4dfd8f315a2e52ac,12,6,left,2,20,0.44752313990491943
5f6e268f4dfd8f315a2e52ac,12,6,left,2,20,0.0
5f6e268f4dfd8f315a2e52ac,12,6,left,2,20,0.6744897501960817
5f6e268f4dfd8f315a2e52ac,12,6,left,2,20,2.248611072594899
5f6e268f4dfd8f315a2e52ac,12,6,left,2,20,0.5016217019452786
5f6e268f4dfd8f315a2e52ac,12,6,left,2,20,-0.468558239988477
5f6e268f4dfd8f315a2e52ac,12,6,left,3,30,2.8368852030320135
5f6e268f4dfd8f315a2e52ac,12,6,left,3,30,-0.5882741304371144
5f6e268f4dfd8f315a2e52ac,12,6,left,3,30,0.6744897501960817
5f6e268f4dfd8f315a2e52ac,12,6,left,3,30,2.52428348423495
5f6e268f4dfd8f315a2e52ac,12,6,left,4,40,-0.5882741304371144
5f6e268f4dfd8f315a2e52ac,12,6,left,4,40,3.090232306167813
5f6e268f4dfd8f315a2e52ac,12,6,center,1,10,-3.090232306167813
5f6e268f4dfd8f315a2e52ac,12,6,center,1,10,-2.659505006872356
5f6e268f4dfd8f315a2e52ac,12,6,center,1,10,-0.263202821357132
5f6e268f4dfd8f315a2e52ac,12,6,center,1,10,0.0
5f6e268f4dfd8f315a2e52ac,12,6,center,1,10,0.0
5f6e268f4dfd8f315a2e52ac,12,6,center,1,10,-0.263202821357132
5f6e268f4dfd8f315a2e52ac,12,6,center,1,10,0.8875581540854366
5f6e268f4dfd8f315a2e52ac,12,6,center,1,10,0.7571510528365601
5f6e268f4dfd8f315a2e52ac,12,6,center,2,20,-0.8317100164116327
5f6e268f4dfd8f315a2e52ac,12,6,center,2,20,0.0
5f6e268f4dfd8f315a2e52ac,12,6,center,2,20,-2.659505006872356
5f6e268f4dfd8f315a2e52ac,12,6,center,2,20,0.38593645214015804
5f6e268f4dfd8f315a2e52ac,12,6,center,2,20,-2.4157425559717316
5f6e268f4dfd8f315a2e52ac,12,6,center,2,20,0.0
5f6e268f4dfd8f315a2e52ac,12,6,center,3,30,2.5658317934597727
5f6e268f4dfd8f315a2e52ac,12,6,center,3,30,0.8875581540854366
5f6e268f4dfd8f315a2e52ac,12,6,center,3,30,0.0
5f6e268f4dfd8f315a2e52ac,12,6,center,3,30,-2.4157425559717316
5f6e268f4dfd8f315a2e52ac,12,6,center,4,40,2.9102199363751082
5f6e268f4dfd8f315a2e52ac,12,6,center,4,40,-2.659505006872356
5f6e268f4dfd8f315a2e52ac,12,6,right,1,10,0.0
5f6e268f4dfd8f315a2e52ac,12,6,right,1,10,0.0
5f6e268f4dfd8f315a2e52ac,12,6,right,1,10,0.7571510528365601
5f6e268f4dfd8f315a2e52ac,12,6,right,1,10,0.3172207208648735
5f6e268f4dfd8f315a2e52ac,12,6,right,1,10,-0.4559306750609624
5f6e268f4dfd8f315a2e52ac,12,6,right,1,10,0.0
5f6e268f4dfd8f315a2e52ac,12,6,right,1,10,0.8614545985909148
5f6e268f4dfd8f315a2e52ac,12,6,right,1,10,-0.4559306750609624
5f6e268f4dfd8f315a2e52ac,12,6,right,2,20,0.0
5f6e268f4dfd8f315a2e52ac,12,6,right,2,20,-0.7899130495518922
5f6e268f4dfd8f315a2e52ac,12,6,right,2,20,0.0
5f6e268f4dfd8f315a2e52ac,12,6,right,2,20,3.5209596054632706
5f6e268f4dfd8f315a2e52ac,12,6,right,2,20,0.7571510528365601
5f6e268f4dfd8f315a2e52ac,12,6,right,2,20,2.5658317934597727
5f6e268f4dfd8f315a2e52ac,12,6,right,3,30,0.0
5f6e268f4dfd8f315a2e52ac,12,6,right,3,30,3.5209596054632706
5f6e268f4dfd8f315a2e52ac,12,6,right,3,30,0.0
5f6e268f4dfd8f315a2e52ac,12,6,right,3,30,0.7571510528365601
5f6e268f4dfd8f315a2e52ac,12,6,right,4,40,3.5209596054632706
5f6e268f4dfd8f315a2e52ac,12,6,right,4,40,0.0
5e5d8f748627aa0a7ddf756c,20,20,left,1,10,0.0
5e5d8f748627aa0a7ddf756c,20,20,left,1,10,0.7777476158438404
5e5d8f748627aa0a7ddf756c,20,20,left,1,10,0.0
5e5d8f748627aa0a7ddf756c,20,20,left,1,10,0.0
5e5d8f748627aa0a7ddf756c,20,20,left,1,10,0.0
5e5d8f748627aa0a7ddf756c,20,20,left,1,10,0.0
5e5d8f748627aa0a7ddf756c,20,20,left,1,10,0.8614545985909148
5e5d8f748627aa0a7ddf756c,20,20,left,1,10,0.8317100164116327
5e5d8f748627aa0a7ddf756c,20,20,left,2,20,2.181774437630428
5e5d8f748627aa0a7ddf756c,20,20,left,2,20,0.8317100164116327
5e5d8f748627aa0a7ddf756c,20,20,left,2,20,1.5348986686804005
5e5d8f748627aa0a7ddf756c,20,20,left,2,20,3.5209596054632706
5e5d8f748627aa0a7ddf756c,20,20,left,2,20,0.0
5e5d8f748627aa0a7ddf756c,20,20,left,2,20,-0.7942725742159568
5e5d8f748627aa0a7ddf756c,20,20,left,3,30,2.771592942203438
5e5d8f748627aa0a7ddf756c,20,20,left,3,30,3.5209596054632706
5e5d8f748627aa0a7ddf756c,20,20,left,3,30,3.343579409303613
5e5d8f748627aa0a7ddf756c,20,20,left,3,30,2.4157425559717316
5e5d8f748627aa0a7ddf756c,20,20,left,4,40,3.5209596054632706
5e5d8f748627aa0a7ddf756c,20,20,left,4,40,3.343579409303613
5e5d8f748627aa0a7ddf756c,20,20,center,1,10,0.29101700041359535
5e5d8f748627aa0a7ddf756c,20,20,center,1,10,0.6372787279287503
5e5d8f748627aa0a7ddf756c,20,20,center,1,10,1.3603506477292118
5e5d8f748627aa0a7ddf756c,20,20,center,1,10,0.6249993749045251
5e5d8f748627aa0a7ddf756c,20,20,center,1,10,2.659505006872356
5e5d8f748627aa0a7ddf756c,20,20,center,1,10,0.5704375981773195
5e5d8f748627aa0a7ddf756c,20,20,center,1,10,0.0
5e5d8f748627aa0a7ddf756c,20,20,center,1,10,-0.8614545985909148
5e5d8f748627aa0a7ddf756c,20,20,center,2,20,3.229942605049675
5e5d8f748627aa0a7ddf756c,20,20,center,2,20,2.659505006872356
5e5d8f748627aa0a7ddf756c,20,20,center,2,20,3.4088716701321884
5e5d8f748627aa0a7ddf756c,20,20,center,2,20,0.5882741304371144
5e5d8f748627aa0a7ddf756c,20,20,center,2,20,2.9505220072859513
5e5d8f748627aa0a7ddf756c,20,20,center,2,20,3.229942605049675
5e5d8f748627aa0a7ddf756c,20,20,center,3,30,2.659505006872356
5e5d8f748627aa0a7ddf756c,20,20,center,3,30,2.8368852030320135
5e5d8f748627aa0a7ddf756c,20,20,center,3,30,3.4088716701321884
5e5d8f748627aa0a7ddf756c,20,20,center,3,30,2.9505220072859513
5e5d8f748627aa0a7ddf756c,20,20,center,4,40,2.8368852030320135
5e5d8f748627aa0a7ddf756c,20,20,center,4,40,3.4088716701321884
5e5d8f748627aa0a7ddf756c,20,20,right,1,10,0.0
5e5d8f748627aa0a7ddf756c,20,20,right,1,10,6.180464612335626
5e5d8f748627aa0a7ddf756c,20,20,right,1,10,0.0
5e5d8f748627aa0a7ddf756c,20,20,right,1,10,3.090232306167813
5e5d8f748627aa0a7ddf756c,20,20,right,1,10,0.0
5e5d8f748627aa0a7ddf756c,20,20,right,1,10,-0.5882741304371144
5e5d8f748627aa0a7ddf756c,20,20,right,1,10,0.6311845509975711
5e5d8f748627aa0a7ddf756c,20,20,right,1,10,0.24376245090062426
5e5d8f748627aa0a7ddf756c,20,20,right,2,20,0.0
5e5d8f748627aa0a7ddf756c,20,20,right,2,20,0.9522668278051813
5e5d8f748627aa0a7ddf756c,20,20,right,2,20,6.180464612335626
5e5d8f748627aa0a7ddf756c,20,20,right,2,20,0.37796576825192285
5e5d8f748627aa0a7ddf756c,20,20,right,2,20,3.090232306167813
5e5d8f748627aa0a7ddf756c,20,20,right,2,20,2.248611072594899
5e5d8f748627aa0a7ddf756c,20,20,right,3,30,2.659505006872356
5e5d8f748627aa0a7ddf756c,20,20,right,3,30,0.17525387593660868
5e5d8f748627aa0a7ddf756c,20,20,right,3,30,6.180464612335626
5e5d8f748627aa0a7ddf756c,20,20,right,3,30,3.090232306167813
5e5d8f748627aa0a7ddf756c,20,20,right,4,40,0.17525387593660868
5e5d8f748627aa0a7ddf756c,20,20,right,4,40,6.180464612335626
5ffb6566de0ea25ba723e105,12,6,left,1,10,0.0
5ffb6566de0ea25ba723e105,12,6,left,1,10,0.0
5ffb6566de0ea25ba723e105,12,6,left,1,10,0.0
5ffb6566de0ea25ba723e105,12,6,left,1,10,0.0
5ffb6566de0ea25ba723e105,12,6,left,1,10,0.8875581540854366
5ffb6566de0ea25ba723e105,12,6,left,1,10,0.7305923895356994
5ffb6566de0ea25ba723e105,12,6,left,1,10,2.52428348423495
5ffb6566de0ea25ba723e105,12,6,left,1,10,0.8875581540854366
5ffb6566de0ea25ba723e105,12,6,left,2,20,0.7305923895356994
5ffb6566de0ea25ba723e105,12,6,left,2,20,0.8875581540854366
5ffb6566de0ea25ba723e105,12,6,left,2,20,0.0
5ffb6566de0ea25ba723e105,12,6,left,2,20,0.5016217019452786
5ffb6566de0ea25ba723e105,12,6,left,2,20,-0.5597021730203404
5ffb6566de0ea25ba723e105,12,6,left,2,20,0.0
5ffb6566de0ea25ba723e105,12,6,left,3,30,0.8875581540854366
5ffb6566de0ea25ba723e105,12,6,left,3,30,0.5016217019452786
5ffb6566de0ea25ba723e105,12,6,left,3,30,2.4157425559717316
5ffb6566de0ea25ba723e105,12,6,left,3,30,0.42671986758155145
5ffb6566de0ea25ba723e105,12,6,left,4,40,-0.38593645214015804
5ffb6566de0ea25ba723e105,12,6,left,4,40,0.0
5ffb6566de0ea25ba723e105,12,6,center,1,10,-2.0226617822896715
5ffb6566de0ea25ba723e105,12,6,center,1,10,0.8614545985909148
5ffb6566de0ea25ba723e105,12,6,center,1,10,-0.5597021730203404
5ffb6566de0ea25ba723e105,12,6,center,1,10,-3.270244675960518
5ffb6566de0ea25ba723e105,12,6,center,1,10,0.9236746488994918
5ffb6566de0ea25ba723e105,12,6,center,1,10,0.0
5ffb6566de0ea25ba723e105,12,6,center,1,10,-2.659505006872356
5ffb6566de0ea25ba723e105,12,6,center,1,10,0.0
5ffb6566de0ea25ba723e105,12,6,center,2,20,0.42671986758155145
5ffb6566de0ea25ba723e105,12,6,center,2,20,0.9236746488994918
5ffb6566de0ea25ba723e105,12,6,center,2,20,3.5209596054632706
5ffb6566de0ea25ba723e105,12,6,center,2,20,-2.122810740066112
5ffb6566de0ea25ba723e105,12,6,center,2,20,0.0
5ffb6566de0ea25ba723e105,12,6,center,2,20,0.0
5ffb6566de0ea25ba723e105,12,6,center,3,30,0.23391369400277406
5ffb6566de0ea25ba723e105,12,6,center,3,30,-2.659505006872356
5ffb6566de0ea25ba723e105,12,6,center,3,30,3.5209596054632706
5ffb6566de0ea25ba723e105,12,6,center,3,30,-2.52428348423495
5ffb6566de0ea25ba723e105,12,6,center,4,40,-2.122810740066112
5ffb6566de0ea25ba723e105,12,6,center,4,40,3.5209596054632706
