"trial_type","trial_index","time_elapsed","internal_node_id","prolificPid","studyId","sessionId","userAgent","version","rt","stimulus","key_press","chosenKeyset","failureCount","testIndex","globalVolume","choices","filename","modelName","slowdown","compensation","compensationDescriptor","receiverOrientationType","azimuth","responseAzimuth","responseDelay"
"echo-presentation","32","278771","0.0-32.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-80.wav","spherical","20","1","1","matched","-80","-60","843"
"echo-presentation","33","280198","0.0-33.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-70.wav","spherical","20","1","1","matched","-70","-60","896"
"echo-presentation","34","281590","0.0-34.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-60.wav","spherical","20","1","1","matched","-60","-80","640"
"echo-presentation","35","283304","0.0-35.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-50.wav","spherical","20","1","1","matched","-50","-80","961"
"echo-presentation","36","284898","0.0-36.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-60.wav","spherical","20","1","1","matched","-60","-70","861"
"echo-presentation","37","286443","0.0-37.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-70.wav","spherical","20","1","1","matched","-70","-80","970"
"echo-presentation","38","287881","0.0-38.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-40.wav","spherical","20","1","1","matched","-40","-60","873"
"echo-presentation","39","289104","0.0-39.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-80.wav","spherical","20","1","1","matched","-80","-80","655"
"echo-presentation","40","290379","0.0-40.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-70.wav","spherical","20","1","1","matched","-70","-80","701"
"echo-presentation","41","292714","0.0-41.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-50.wav","spherical","20","1","1","matched","-50","-80","649"
"echo-presentation","42","294247","0.0-42.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-80.wav","spherical","20","1","1","matched","-80","-70","647"
"echo-presentation","43","295492","0.0-43.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-50.wav","spherical","20","1","1","matched","-50","-80","733"
"echo-presentation","44","296773","0.0-44.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-40.wav","spherical","20","1","1","matched","-40","-70","753"
"echo-presentation","45","298130","0.0-45.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-60.wav","spherical","20","1","1","matched","-60","-60","730"
"echo-presentation","46","299400","0.0-46.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-70.wav","spherical","20","1","1","matched","-70","-80","735"
"echo-presentation","47","303368","0.0-47.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-40.wav","spherical","20","1","1","matched","-40","-40","3132"
"echo-presentation","48","305386","0.0-48.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-40.wav","spherical","20","1","1","matched","-40","-80","818"
"echo-presentation","49","307110","0.0-49.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-80,-70,-60,-50,-40","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-80.wav","spherical","20","1","1","matched","-80","-70","984"
"block-bookend","50","308623","0.0-50.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"block-bookend","51","315402","0.0-51.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","","","","","","","","","",""
"echo-presentation","52","319100","0.0-52.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a10.wav","spherical","20","1","1","matched","10","0","1674"
"echo-presentation","53","321347","0.0-53.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a0.wav","spherical","20","1","1","matched","0","-10","1469"
"echo-presentation","54","323066","0.0-54.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-10.wav","spherical","20","1","1","matched","-10","-20","1007"
"echo-presentation","55","324421","0.0-55.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-20.wav","spherical","20","1","1","matched","-20","-10","774"
"echo-presentation","56","327947","0.0-56.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a10.wav","spherical","20","1","1","matched","10","20","2940"
"echo-presentation","57","331177","0.0-57.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-20.wav","spherical","20","1","1","matched","-20","-10","2362"
"echo-presentation","58","333173","0.0-58.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a0.wav","spherical","20","1","1","matched","0","0","1225"
"echo-presentation","59","334837","0.0-59.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a0.wav","spherical","20","1","1","matched","0","0","1048"
"echo-presentation","60","336473","0.0-60.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-10.wav","spherical","20","1","1","matched","-10","10","1054"
"echo-presentation","61","338203","0.0-61.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-20.wav","spherical","20","1","1","matched","-20","10","1159"
"echo-presentation","62","341014","0.0-62.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a20.wav","spherical","20","1","1","matched","20","20","2208"
"echo-presentation","63","344402","0.0-63.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a-10.wav","spherical","20","1","1","matched","-10","0","1276"
"echo-presentation","64","346564","0.0-64.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a20.wav","spherical","20","1","1","matched","20","20","1490"
"echo-presentation","65","349127","0.0-65.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a20.wav","spherical","20","1","1","matched","20","20","1277"
"echo-presentation","66","352848","0.0-66.0","5f524d871e17bf4c4fe7f146","60201dea606b8d5e5aa9e528","60202266e37c955ac51f7e14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:85.0) Gecko/20100101 Firefox/85.0","v1-up-stims","","","","","","","","-20,-10,0,10,20","media/audio/stims/spherical_300cm_s20_c1_cd-1_matched_a0.wav","spherical","20","1","1","matched","0","-10","3155"
